,,,,,,walltime_used
resources_used.cput=00:28:47,=00:28:47,=00:28:47,00:28:47,00,28:47,1727
resources_used.cput=00:28:47,=00:28:47,=00:28:47,00:28:47,00,28:47,1727
resources_used.cput=00:28:47,=00:28:47,=00:28:47,00:28:47,00,28:47,1727
resources_used.cput=00:28:48,=00:28:48,=00:28:48,00:28:48,00,28:48,1728
resources_used.cput=00:28:49,=00:28:49,=00:28:49,00:28:49,00,28:49,1729
resources_used.cput=00:28:49,=00:28:49,=00:28:49,00:28:49,00,28:49,1729
resources_used.cput=00:28:50,=00:28:50,=00:28:50,00:28:50,00,28:50,1730
resources_used.cput=00:28:50,=00:28:50,=00:28:50,00:28:50,00,28:50,1730
resources_used.cput=00:28:52,=00:28:52,=00:28:52,00:28:52,00,28:52,1732
resources_used.cput=00:28:53,=00:28:53,=00:28:53,00:28:53,00,28:53,1733
resources_used.cput=00:28:53,=00:28:53,=00:28:53,00:28:53,00,28:53,1733
resources_used.cput=00:28:53,=00:28:53,=00:28:53,00:28:53,00,28:53,1733
resources_used.cput=00:28:53,=00:28:53,=00:28:53,00:28:53,00,28:53,1733
resources_used.cput=00:28:53,=00:28:53,=00:28:53,00:28:53,00,28:53,1733
resources_used.cput=00:28:53,=00:28:53,=00:28:53,00:28:53,00,28:53,1733
resources_used.cput=00:28:54,=00:28:54,=00:28:54,00:28:54,00,28:54,1734
resources_used.cput=00:28:54,=00:28:54,=00:28:54,00:28:54,00,28:54,1734
resources_used.cput=00:28:54,=00:28:54,=00:28:54,00:28:54,00,28:54,1734
resources_used.cput=00:28:55,=00:28:55,=00:28:55,00:28:55,00,28:55,1735
resources_used.cput=00:28:57,=00:28:57,=00:28:57,00:28:57,00,28:57,1737
resources_used.cput=00:28:57,=00:28:57,=00:28:57,00:28:57,00,28:57,1737
resources_used.cput=00:28:59,=00:28:59,=00:28:59,00:28:59,00,28:59,1739
resources_used.cput=00:29:00,=00:29:00,=00:29:00,00:29:00,00,29:00,1740
resources_used.cput=00:29:00,=00:29:00,=00:29:00,00:29:00,00,29:00,1740
resources_used.cput=00:29:01,=00:29:01,=00:29:01,00:29:01,00,29:01,1741
resources_used.cput=00:29:01,=00:29:01,=00:29:01,00:29:01,00,29:01,1741
resources_used.cput=00:29:01,=00:29:01,=00:29:01,00:29:01,00,29:01,1741
resources_used.cput=00:29:02,=00:29:02,=00:29:02,00:29:02,00,29:02,1742
resources_used.cput=00:29:03,=00:29:03,=00:29:03,00:29:03,00,29:03,1743
resources_used.cput=00:29:03,=00:29:03,=00:29:03,00:29:03,00,29:03,1743
resources_used.cput=00:29:04,=00:29:04,=00:29:04,00:29:04,00,29:04,1744
resources_used.cput=00:29:04,=00:29:04,=00:29:04,00:29:04,00,29:04,1744
resources_used.cput=00:29:04,=00:29:04,=00:29:04,00:29:04,00,29:04,1744
resources_used.cput=00:29:04,=00:29:04,=00:29:04,00:29:04,00,29:04,1744
resources_used.cput=00:29:05,=00:29:05,=00:29:05,00:29:05,00,29:05,1745
resources_used.cput=00:29:05,=00:29:05,=00:29:05,00:29:05,00,29:05,1745
resources_used.cput=00:29:05,=00:29:05,=00:29:05,00:29:05,00,29:05,1745
resources_used.cput=00:29:05,=00:29:05,=00:29:05,00:29:05,00,29:05,1745
resources_used.cput=00:29:05,=00:29:05,=00:29:05,00:29:05,00,29:05,1745
resources_used.cput=00:29:06,=00:29:06,=00:29:06,00:29:06,00,29:06,1746
resources_used.cput=00:29:06,=00:29:06,=00:29:06,00:29:06,00,29:06,1746
resources_used.cput=00:29:06,=00:29:06,=00:29:06,00:29:06,00,29:06,1746
resources_used.cput=00:29:07,=00:29:07,=00:29:07,00:29:07,00,29:07,1747
resources_used.cput=00:29:07,=00:29:07,=00:29:07,00:29:07,00,29:07,1747
resources_used.cput=00:29:07,=00:29:07,=00:29:07,00:29:07,00,29:07,1747
resources_used.cput=00:29:07,=00:29:07,=00:29:07,00:29:07,00,29:07,1747
resources_used.cput=00:29:08,=00:29:08,=00:29:08,00:29:08,00,29:08,1748
resources_used.cput=00:29:08,=00:29:08,=00:29:08,00:29:08,00,29:08,1748
resources_used.cput=00:29:09,=00:29:09,=00:29:09,00:29:09,00,29:09,1749
resources_used.cput=00:29:09,=00:29:09,=00:29:09,00:29:09,00,29:09,1749
resources_used.cput=00:29:09,=00:29:09,=00:29:09,00:29:09,00,29:09,1749
resources_used.cput=00:29:09,=00:29:09,=00:29:09,00:29:09,00,29:09,1749
resources_used.cput=00:29:10,=00:29:10,=00:29:10,00:29:10,00,29:10,1750
resources_used.cput=00:29:10,=00:29:10,=00:29:10,00:29:10,00,29:10,1750
resources_used.cput=00:29:11,=00:29:11,=00:29:11,00:29:11,00,29:11,1751
resources_used.cput=00:29:11,=00:29:11,=00:29:11,00:29:11,00,29:11,1751
resources_used.cput=00:29:11,=00:29:11,=00:29:11,00:29:11,00,29:11,1751
resources_used.cput=00:29:12,=00:29:12,=00:29:12,00:29:12,00,29:12,1752
resources_used.cput=00:29:12,=00:29:12,=00:29:12,00:29:12,00,29:12,1752
resources_used.cput=00:29:14,=00:29:14,=00:29:14,00:29:14,00,29:14,1754
resources_used.cput=00:29:14,=00:29:14,=00:29:14,00:29:14,00,29:14,1754
resources_used.cput=00:29:14,=00:29:14,=00:29:14,00:29:14,00,29:14,1754
resources_used.cput=00:29:15,=00:29:15,=00:29:15,00:29:15,00,29:15,1755
resources_used.cput=00:29:15,=00:29:15,=00:29:15,00:29:15,00,29:15,1755
resources_used.cput=00:29:15,=00:29:15,=00:29:15,00:29:15,00,29:15,1755
resources_used.cput=00:29:16,=00:29:16,=00:29:16,00:29:16,00,29:16,1756
resources_used.cput=00:29:16,=00:29:16,=00:29:16,00:29:16,00,29:16,1756
resources_used.cput=00:29:16,=00:29:16,=00:29:16,00:29:16,00,29:16,1756
resources_used.cput=00:29:16,=00:29:16,=00:29:16,00:29:16,00,29:16,1756
resources_used.cput=00:29:17,=00:29:17,=00:29:17,00:29:17,00,29:17,1757
resources_used.cput=00:29:17,=00:29:17,=00:29:17,00:29:17,00,29:17,1757
resources_used.cput=00:29:18,=00:29:18,=00:29:18,00:29:18,00,29:18,1758
resources_used.cput=00:29:18,=00:29:18,=00:29:18,00:29:18,00,29:18,1758
resources_used.cput=00:29:18,=00:29:18,=00:29:18,00:29:18,00,29:18,1758
resources_used.cput=00:29:19,=00:29:19,=00:29:19,00:29:19,00,29:19,1759
resources_used.cput=00:29:19,=00:29:19,=00:29:19,00:29:19,00,29:19,1759
resources_used.cput=00:29:19,=00:29:19,=00:29:19,00:29:19,00,29:19,1759
resources_used.cput=00:29:19,=00:29:19,=00:29:19,00:29:19,00,29:19,1759
resources_used.cput=00:29:20,=00:29:20,=00:29:20,00:29:20,00,29:20,1760
resources_used.cput=00:29:20,=00:29:20,=00:29:20,00:29:20,00,29:20,1760
resources_used.cput=00:29:21,=00:29:21,=00:29:21,00:29:21,00,29:21,1761
resources_used.cput=00:29:21,=00:29:21,=00:29:21,00:29:21,00,29:21,1761
resources_used.cput=00:29:21,=00:29:21,=00:29:21,00:29:21,00,29:21,1761
resources_used.cput=00:29:21,=00:29:21,=00:29:21,00:29:21,00,29:21,1761
resources_used.cput=00:29:22,=00:29:22,=00:29:22,00:29:22,00,29:22,1762
resources_used.cput=00:29:22,=00:29:22,=00:29:22,00:29:22,00,29:22,1762
resources_used.cput=00:29:22,=00:29:22,=00:29:22,00:29:22,00,29:22,1762
resources_used.cput=00:29:23,=00:29:23,=00:29:23,00:29:23,00,29:23,1763
resources_used.cput=00:29:23,=00:29:23,=00:29:23,00:29:23,00,29:23,1763
resources_used.cput=00:29:23,=00:29:23,=00:29:23,00:29:23,00,29:23,1763
resources_used.cput=00:29:23,=00:29:23,=00:29:23,00:29:23,00,29:23,1763
resources_used.cput=00:29:24,=00:29:24,=00:29:24,00:29:24,00,29:24,1764
resources_used.cput=00:29:25,=00:29:25,=00:29:25,00:29:25,00,29:25,1765
resources_used.cput=00:29:25,=00:29:25,=00:29:25,00:29:25,00,29:25,1765
resources_used.cput=00:29:25,=00:29:25,=00:29:25,00:29:25,00,29:25,1765
resources_used.cput=00:29:26,=00:29:26,=00:29:26,00:29:26,00,29:26,1766
resources_used.cput=00:29:27,=00:29:27,=00:29:27,00:29:27,00,29:27,1767
resources_used.cput=00:29:27,=00:29:27,=00:29:27,00:29:27,00,29:27,1767
resources_used.cput=00:29:28,=00:29:28,=00:29:28,00:29:28,00,29:28,1768
resources_used.cput=00:29:28,=00:29:28,=00:29:28,00:29:28,00,29:28,1768
resources_used.cput=00:29:28,=00:29:28,=00:29:28,00:29:28,00,29:28,1768
resources_used.cput=00:29:29,=00:29:29,=00:29:29,00:29:29,00,29:29,1769
resources_used.cput=00:29:29,=00:29:29,=00:29:29,00:29:29,00,29:29,1769
resources_used.cput=00:29:29,=00:29:29,=00:29:29,00:29:29,00,29:29,1769
resources_used.cput=00:29:29,=00:29:29,=00:29:29,00:29:29,00,29:29,1769
resources_used.cput=00:29:30,=00:29:30,=00:29:30,00:29:30,00,29:30,1770
resources_used.cput=00:29:32,=00:29:32,=00:29:32,00:29:32,00,29:32,1772
resources_used.cput=00:29:32,=00:29:32,=00:29:32,00:29:32,00,29:32,1772
resources_used.cput=00:29:32,=00:29:32,=00:29:32,00:29:32,00,29:32,1772
resources_used.cput=00:29:35,=00:29:35,=00:29:35,00:29:35,00,29:35,1775
resources_used.cput=00:29:35,=00:29:35,=00:29:35,00:29:35,00,29:35,1775
resources_used.cput=00:29:35,=00:29:35,=00:29:35,00:29:35,00,29:35,1775
resources_used.cput=00:29:35,=00:29:35,=00:29:35,00:29:35,00,29:35,1775
resources_used.cput=00:29:35,=00:29:35,=00:29:35,00:29:35,00,29:35,1775
resources_used.cput=00:29:36,=00:29:36,=00:29:36,00:29:36,00,29:36,1776
resources_used.cput=00:29:36,=00:29:36,=00:29:36,00:29:36,00,29:36,1776
resources_used.cput=00:29:37,=00:29:37,=00:29:37,00:29:37,00,29:37,1777
resources_used.cput=00:29:37,=00:29:37,=00:29:37,00:29:37,00,29:37,1777
resources_used.cput=00:29:37,=00:29:37,=00:29:37,00:29:37,00,29:37,1777
resources_used.cput=00:29:38,=00:29:38,=00:29:38,00:29:38,00,29:38,1778
resources_used.cput=00:29:38,=00:29:38,=00:29:38,00:29:38,00,29:38,1778
resources_used.cput=00:29:39,=00:29:39,=00:29:39,00:29:39,00,29:39,1779
resources_used.cput=00:29:40,=00:29:40,=00:29:40,00:29:40,00,29:40,1780
resources_used.cput=00:29:40,=00:29:40,=00:29:40,00:29:40,00,29:40,1780
resources_used.cput=00:29:42,=00:29:42,=00:29:42,00:29:42,00,29:42,1782
resources_used.cput=00:29:42,=00:29:42,=00:29:42,00:29:42,00,29:42,1782
resources_used.cput=00:29:43,=00:29:43,=00:29:43,00:29:43,00,29:43,1783
resources_used.cput=00:29:44,=00:29:44,=00:29:44,00:29:44,00,29:44,1784
resources_used.cput=00:29:45,=00:29:45,=00:29:45,00:29:45,00,29:45,1785
resources_used.cput=00:29:45,=00:29:45,=00:29:45,00:29:45,00,29:45,1785
resources_used.cput=00:29:45,=00:29:45,=00:29:45,00:29:45,00,29:45,1785
resources_used.cput=00:29:46,=00:29:46,=00:29:46,00:29:46,00,29:46,1786
resources_used.cput=00:29:47,=00:29:47,=00:29:47,00:29:47,00,29:47,1787
resources_used.cput=00:29:47,=00:29:47,=00:29:47,00:29:47,00,29:47,1787
resources_used.cput=00:29:47,=00:29:47,=00:29:47,00:29:47,00,29:47,1787
resources_used.cput=00:29:48,=00:29:48,=00:29:48,00:29:48,00,29:48,1788
resources_used.cput=00:29:48,=00:29:48,=00:29:48,00:29:48,00,29:48,1788
resources_used.cput=00:29:48,=00:29:48,=00:29:48,00:29:48,00,29:48,1788
resources_used.cput=00:29:48,=00:29:48,=00:29:48,00:29:48,00,29:48,1788
resources_used.cput=00:29:49,=00:29:49,=00:29:49,00:29:49,00,29:49,1789
resources_used.cput=00:29:49,=00:29:49,=00:29:49,00:29:49,00,29:49,1789
resources_used.cput=00:29:49,=00:29:49,=00:29:49,00:29:49,00,29:49,1789
resources_used.cput=00:29:49,=00:29:49,=00:29:49,00:29:49,00,29:49,1789
resources_used.cput=00:29:49,=00:29:49,=00:29:49,00:29:49,00,29:49,1789
resources_used.cput=00:29:49,=00:29:49,=00:29:49,00:29:49,00,29:49,1789
resources_used.cput=00:29:50,=00:29:50,=00:29:50,00:29:50,00,29:50,1790
resources_used.cput=00:29:50,=00:29:50,=00:29:50,00:29:50,00,29:50,1790
resources_used.cput=00:29:50,=00:29:50,=00:29:50,00:29:50,00,29:50,1790
resources_used.cput=00:29:50,=00:29:50,=00:29:50,00:29:50,00,29:50,1790
resources_used.cput=00:29:51,=00:29:51,=00:29:51,00:29:51,00,29:51,1791
resources_used.cput=00:29:51,=00:29:51,=00:29:51,00:29:51,00,29:51,1791
resources_used.cput=00:29:51,=00:29:51,=00:29:51,00:29:51,00,29:51,1791
resources_used.cput=00:29:52,=00:29:52,=00:29:52,00:29:52,00,29:52,1792
resources_used.cput=00:29:52,=00:29:52,=00:29:52,00:29:52,00,29:52,1792
resources_used.cput=00:29:53,=00:29:53,=00:29:53,00:29:53,00,29:53,1793
resources_used.cput=00:29:53,=00:29:53,=00:29:53,00:29:53,00,29:53,1793
resources_used.cput=00:29:53,=00:29:53,=00:29:53,00:29:53,00,29:53,1793
resources_used.cput=00:29:54,=00:29:54,=00:29:54,00:29:54,00,29:54,1794
resources_used.cput=00:29:54,=00:29:54,=00:29:54,00:29:54,00,29:54,1794
resources_used.cput=00:29:54,=00:29:54,=00:29:54,00:29:54,00,29:54,1794
resources_used.cput=00:29:54,=00:29:54,=00:29:54,00:29:54,00,29:54,1794
resources_used.cput=00:29:55,=00:29:55,=00:29:55,00:29:55,00,29:55,1795
resources_used.cput=00:29:55,=00:29:55,=00:29:55,00:29:55,00,29:55,1795
resources_used.cput=00:29:55,=00:29:55,=00:29:55,00:29:55,00,29:55,1795
resources_used.cput=00:29:55,=00:29:55,=00:29:55,00:29:55,00,29:55,1795
resources_used.cput=00:29:56,=00:29:56,=00:29:56,00:29:56,00,29:56,1796
resources_used.cput=00:29:57,=00:29:57,=00:29:57,00:29:57,00,29:57,1797
resources_used.cput=00:29:58,=00:29:58,=00:29:58,00:29:58,00,29:58,1798
resources_used.cput=00:29:58,=00:29:58,=00:29:58,00:29:58,00,29:58,1798
resources_used.cput=00:29:58,=00:29:58,=00:29:58,00:29:58,00,29:58,1798
resources_used.cput=00:29:59,=00:29:59,=00:29:59,00:29:59,00,29:59,1799
resources_used.cput=00:29:59,=00:29:59,=00:29:59,00:29:59,00,29:59,1799
resources_used.cput=00:29:59,=00:29:59,=00:29:59,00:29:59,00,29:59,1799
resources_used.cput=00:30:01,=00:30:01,=00:30:01,00:30:01,00,30:01,1801
resources_used.cput=00:30:01,=00:30:01,=00:30:01,00:30:01,00,30:01,1801
resources_used.cput=00:30:03,=00:30:03,=00:30:03,00:30:03,00,30:03,1803
resources_used.cput=00:30:04,=00:30:04,=00:30:04,00:30:04,00,30:04,1804
resources_used.cput=00:30:06,=00:30:06,=00:30:06,00:30:06,00,30:06,1806
resources_used.cput=00:30:07,=00:30:07,=00:30:07,00:30:07,00,30:07,1807
resources_used.cput=00:30:07,=00:30:07,=00:30:07,00:30:07,00,30:07,1807
resources_used.cput=00:30:07,=00:30:07,=00:30:07,00:30:07,00,30:07,1807
resources_used.cput=00:30:07,=00:30:07,=00:30:07,00:30:07,00,30:07,1807
resources_used.cput=00:30:08,=00:30:08,=00:30:08,00:30:08,00,30:08,1808
resources_used.cput=00:30:09,=00:30:09,=00:30:09,00:30:09,00,30:09,1809
resources_used.cput=00:30:09,=00:30:09,=00:30:09,00:30:09,00,30:09,1809
resources_used.cput=00:30:09,=00:30:09,=00:30:09,00:30:09,00,30:09,1809
resources_used.cput=00:30:09,=00:30:09,=00:30:09,00:30:09,00,30:09,1809
resources_used.cput=00:30:09,=00:30:09,=00:30:09,00:30:09,00,30:09,1809
resources_used.cput=00:30:09,=00:30:09,=00:30:09,00:30:09,00,30:09,1809
resources_used.cput=00:30:09,=00:30:09,=00:30:09,00:30:09,00,30:09,1809
resources_used.cput=00:30:09,=00:30:09,=00:30:09,00:30:09,00,30:09,1809
resources_used.cput=00:30:10,=00:30:10,=00:30:10,00:30:10,00,30:10,1810
resources_used.cput=00:30:10,=00:30:10,=00:30:10,00:30:10,00,30:10,1810
resources_used.cput=00:30:10,=00:30:10,=00:30:10,00:30:10,00,30:10,1810
resources_used.cput=00:30:10,=00:30:10,=00:30:10,00:30:10,00,30:10,1810
resources_used.cput=00:30:11,=00:30:11,=00:30:11,00:30:11,00,30:11,1811
resources_used.cput=00:30:11,=00:30:11,=00:30:11,00:30:11,00,30:11,1811
resources_used.cput=00:30:12,=00:30:12,=00:30:12,00:30:12,00,30:12,1812
resources_used.cput=00:30:12,=00:30:12,=00:30:12,00:30:12,00,30:12,1812
resources_used.cput=00:30:12,=00:30:12,=00:30:12,00:30:12,00,30:12,1812
resources_used.cput=00:30:13,=00:30:13,=00:30:13,00:30:13,00,30:13,1813
resources_used.cput=00:30:14,=00:30:14,=00:30:14,00:30:14,00,30:14,1814
resources_used.cput=00:30:14,=00:30:14,=00:30:14,00:30:14,00,30:14,1814
resources_used.cput=00:30:14,=00:30:14,=00:30:14,00:30:14,00,30:14,1814
resources_used.cput=00:30:14,=00:30:14,=00:30:14,00:30:14,00,30:14,1814
resources_used.cput=00:30:14,=00:30:14,=00:30:14,00:30:14,00,30:14,1814
resources_used.cput=00:30:14,=00:30:14,=00:30:14,00:30:14,00,30:14,1814
resources_used.cput=00:30:14,=00:30:14,=00:30:14,00:30:14,00,30:14,1814
resources_used.cput=00:30:15,=00:30:15,=00:30:15,00:30:15,00,30:15,1815
resources_used.cput=00:30:15,=00:30:15,=00:30:15,00:30:15,00,30:15,1815
resources_used.cput=00:30:15,=00:30:15,=00:30:15,00:30:15,00,30:15,1815
resources_used.cput=00:30:15,=00:30:15,=00:30:15,00:30:15,00,30:15,1815
resources_used.cput=00:30:15,=00:30:15,=00:30:15,00:30:15,00,30:15,1815
resources_used.cput=00:30:15,=00:30:15,=00:30:15,00:30:15,00,30:15,1815
resources_used.cput=00:30:15,=00:30:15,=00:30:15,00:30:15,00,30:15,1815
resources_used.cput=00:30:15,=00:30:15,=00:30:15,00:30:15,00,30:15,1815
resources_used.cput=00:30:15,=00:30:15,=00:30:15,00:30:15,00,30:15,1815
resources_used.cput=00:30:16,=00:30:16,=00:30:16,00:30:16,00,30:16,1816
resources_used.cput=00:30:16,=00:30:16,=00:30:16,00:30:16,00,30:16,1816
resources_used.cput=00:30:17,=00:30:17,=00:30:17,00:30:17,00,30:17,1817
resources_used.cput=00:30:17,=00:30:17,=00:30:17,00:30:17,00,30:17,1817
resources_used.cput=00:30:17,=00:30:17,=00:30:17,00:30:17,00,30:17,1817
resources_used.cput=00:30:17,=00:30:17,=00:30:17,00:30:17,00,30:17,1817
resources_used.cput=00:30:17,=00:30:17,=00:30:17,00:30:17,00,30:17,1817
resources_used.cput=00:30:18,=00:30:18,=00:30:18,00:30:18,00,30:18,1818
resources_used.cput=00:30:18,=00:30:18,=00:30:18,00:30:18,00,30:18,1818
resources_used.cput=00:30:19,=00:30:19,=00:30:19,00:30:19,00,30:19,1819
resources_used.cput=00:30:19,=00:30:19,=00:30:19,00:30:19,00,30:19,1819
resources_used.cput=00:30:19,=00:30:19,=00:30:19,00:30:19,00,30:19,1819
resources_used.cput=00:30:19,=00:30:19,=00:30:19,00:30:19,00,30:19,1819
resources_used.cput=00:30:20,=00:30:20,=00:30:20,00:30:20,00,30:20,1820
resources_used.cput=00:30:21,=00:30:21,=00:30:21,00:30:21,00,30:21,1821
resources_used.cput=00:30:21,=00:30:21,=00:30:21,00:30:21,00,30:21,1821
resources_used.cput=00:30:22,=00:30:22,=00:30:22,00:30:22,00,30:22,1822
resources_used.cput=00:30:22,=00:30:22,=00:30:22,00:30:22,00,30:22,1822
resources_used.cput=00:30:22,=00:30:22,=00:30:22,00:30:22,00,30:22,1822
resources_used.cput=00:30:23,=00:30:23,=00:30:23,00:30:23,00,30:23,1823
resources_used.cput=00:30:24,=00:30:24,=00:30:24,00:30:24,00,30:24,1824
resources_used.cput=00:30:24,=00:30:24,=00:30:24,00:30:24,00,30:24,1824
resources_used.cput=00:30:25,=00:30:25,=00:30:25,00:30:25,00,30:25,1825
resources_used.cput=00:30:25,=00:30:25,=00:30:25,00:30:25,00,30:25,1825
resources_used.cput=00:30:25,=00:30:25,=00:30:25,00:30:25,00,30:25,1825
resources_used.cput=00:30:26,=00:30:26,=00:30:26,00:30:26,00,30:26,1826
resources_used.cput=00:30:26,=00:30:26,=00:30:26,00:30:26,00,30:26,1826
resources_used.cput=00:30:27,=00:30:27,=00:30:27,00:30:27,00,30:27,1827
resources_used.cput=00:30:27,=00:30:27,=00:30:27,00:30:27,00,30:27,1827
resources_used.cput=00:30:27,=00:30:27,=00:30:27,00:30:27,00,30:27,1827
resources_used.cput=00:30:28,=00:30:28,=00:30:28,00:30:28,00,30:28,1828
resources_used.cput=00:30:28,=00:30:28,=00:30:28,00:30:28,00,30:28,1828
resources_used.cput=00:30:28,=00:30:28,=00:30:28,00:30:28,00,30:28,1828
resources_used.cput=00:30:28,=00:30:28,=00:30:28,00:30:28,00,30:28,1828
resources_used.cput=00:30:29,=00:30:29,=00:30:29,00:30:29,00,30:29,1829
resources_used.cput=00:30:29,=00:30:29,=00:30:29,00:30:29,00,30:29,1829
resources_used.cput=00:30:29,=00:30:29,=00:30:29,00:30:29,00,30:29,1829
resources_used.cput=00:30:29,=00:30:29,=00:30:29,00:30:29,00,30:29,1829
resources_used.cput=00:30:29,=00:30:29,=00:30:29,00:30:29,00,30:29,1829
resources_used.cput=00:30:29,=00:30:29,=00:30:29,00:30:29,00,30:29,1829
resources_used.cput=00:30:29,=00:30:29,=00:30:29,00:30:29,00,30:29,1829
resources_used.cput=00:30:30,=00:30:30,=00:30:30,00:30:30,00,30:30,1830
resources_used.cput=00:30:31,=00:30:31,=00:30:31,00:30:31,00,30:31,1831
resources_used.cput=00:30:31,=00:30:31,=00:30:31,00:30:31,00,30:31,1831
resources_used.cput=00:30:32,=00:30:32,=00:30:32,00:30:32,00,30:32,1832
resources_used.cput=00:30:33,=00:30:33,=00:30:33,00:30:33,00,30:33,1833
resources_used.cput=00:30:33,=00:30:33,=00:30:33,00:30:33,00,30:33,1833
resources_used.cput=00:30:33,=00:30:33,=00:30:33,00:30:33,00,30:33,1833
resources_used.cput=00:30:34,=00:30:34,=00:30:34,00:30:34,00,30:34,1834
resources_used.cput=00:30:35,=00:30:35,=00:30:35,00:30:35,00,30:35,1835
resources_used.cput=00:30:35,=00:30:35,=00:30:35,00:30:35,00,30:35,1835
resources_used.cput=00:30:35,=00:30:35,=00:30:35,00:30:35,00,30:35,1835
resources_used.cput=00:30:36,=00:30:36,=00:30:36,00:30:36,00,30:36,1836
resources_used.cput=00:30:36,=00:30:36,=00:30:36,00:30:36,00,30:36,1836
resources_used.cput=00:30:37,=00:30:37,=00:30:37,00:30:37,00,30:37,1837
resources_used.cput=00:30:37,=00:30:37,=00:30:37,00:30:37,00,30:37,1837
resources_used.cput=00:30:37,=00:30:37,=00:30:37,00:30:37,00,30:37,1837
resources_used.cput=00:30:37,=00:30:37,=00:30:37,00:30:37,00,30:37,1837
resources_used.cput=00:30:38,=00:30:38,=00:30:38,00:30:38,00,30:38,1838
resources_used.cput=00:30:40,=00:30:40,=00:30:40,00:30:40,00,30:40,1840
resources_used.cput=00:30:40,=00:30:40,=00:30:40,00:30:40,00,30:40,1840
resources_used.cput=00:30:40,=00:30:40,=00:30:40,00:30:40,00,30:40,1840
resources_used.cput=00:30:41,=00:30:41,=00:30:41,00:30:41,00,30:41,1841
resources_used.cput=00:30:41,=00:30:41,=00:30:41,00:30:41,00,30:41,1841
resources_used.cput=00:30:41,=00:30:41,=00:30:41,00:30:41,00,30:41,1841
resources_used.cput=00:30:42,=00:30:42,=00:30:42,00:30:42,00,30:42,1842
resources_used.cput=00:30:42,=00:30:42,=00:30:42,00:30:42,00,30:42,1842
resources_used.cput=00:30:43,=00:30:43,=00:30:43,00:30:43,00,30:43,1843
resources_used.cput=00:30:44,=00:30:44,=00:30:44,00:30:44,00,30:44,1844
resources_used.cput=00:30:44,=00:30:44,=00:30:44,00:30:44,00,30:44,1844
resources_used.cput=00:30:45,=00:30:45,=00:30:45,00:30:45,00,30:45,1845
resources_used.cput=00:30:45,=00:30:45,=00:30:45,00:30:45,00,30:45,1845
resources_used.cput=00:30:45,=00:30:45,=00:30:45,00:30:45,00,30:45,1845
resources_used.cput=00:30:46,=00:30:46,=00:30:46,00:30:46,00,30:46,1846
resources_used.cput=00:30:46,=00:30:46,=00:30:46,00:30:46,00,30:46,1846
